Stock Code,Market Value of Equity,Total Market Value,Stock Return,Total Investment Expenditure,Amortization and Depreciation,Book Value,Operating Income after Depreciation,Annual Dividends,Leverage,Cash,Age,Size,Investment2019,Investment2018,V/P,Difference
600862,15351401.16,15351401.16,0.14553,166306.8459,111297.6584,7061644.534,1825435.112,390643.114,1.08169,307335.0512,0.477121255,7.152314129,45107.53374,55009.187499999985,0.5529077331155614,-9901.653759999987
600150,29987838.93,29987838.93,0.080974,327367.2417,206166.3926,5697689.397000001,1675120.6830000002,425480.6534,0.98761,1643933.33,0.0,6.316027059,191497.3414,121200.84910000002,0.23719512815360053,70296.49229999998
600359,2086875.13,2086875.13,-0.028419,25459.87659,20607.89191,1106043.8190000001,168671.6824,41999.24891,0.93663,43386.13395,1.146128036,5.58229738,2197.949059,4851.984680000001,0.5603910968128276,-2654.0356210000014
898,26778871.53,26778929.17,0.06349199999999999,369548.4271,267788.7153,12318280.9,2463656.181,628232.3261,1.16226,348126.0792,1.397940009,6.806911676,170752.7964,101759.71179999999,0.5158307518916245,68993.0846
570,1888208.16,1888208.16,0.057603999999999995,25868.45179,14397.58722,547580.3664,132514.4487,23587.57186,0.82945,41465.05119,1.431363764,5.770629494,7444.591106999999,11470.86457,0.3424551684711881,-4026.2734630000004
600889,1561763.85,1692518.57,0.069445,22333.22306,10541.905990000001,546617.3475,143760.3624,39965.38075,0.55504,45376.42286,0.301029996,6.01218138,13005.82273,11791.31707,0.42195126288620394,1214.5056600000007
600146,6344595.0,6344595.0,-0.041874,100244.601,38860.64438,3679865.1,986203.8468,152861.5963,0.14298,209054.4053,1.230448921,6.9382211620000005,61568.10849,61383.95662,0.7059860038389213,184.1518700000015
601225,89900000.0,89900000.0,0.060141,1213650.0,797862.5,30566000.0,7565085.0,1687013.955,0.57522,4133602.0,1.0791812459999999,6.288894345,516823.8625,415787.5,0.40348322103999995,101036.36249999999
600073,7473703.89,7473703.89,0.028387,132284.5589,56052.77918,3736851.945,614712.145,149989.7634,0.82371,188412.0751,1.176091259,5.880570465,149566.7517,76231.77972,0.5368425328081977,73334.97197999999
600689,1491600.6,1491600.6,0.064061,26401.330619999997,13610.855480000002,805464.324,207809.7956,47796.25299,1.21948,7801.071137999999,1.361727836,5.8712675889999995,18200.84613,12790.475139999995,0.6483675283270655,5410.370990000007
600836,3293882.77,3293882.77,0.1373,50067.0181,22233.7087,1284614.28,296103.5916,53594.75008,1.26268,131458.8614,1.477121255,6.160875851,54720.28629,27833.309400000002,0.45439305186267326,26886.976889999994
600720,9740841.72,9742443.04,0.172897,134423.6157,53574.629460000004,2824844.099,491522.8732,83067.36557000001,1.04088,516641.7544,1.431363764,6.955043689,99363.40413,80848.98624,0.315657920306721,18514.417889999997
831,12712321.19,12712321.19,0.125977,180514.9609,98520.48922,2415341.026,649726.736,178674.8524,0.26555,42077.78314,1.176091259,6.180950214,122335.7517,81994.47168,0.23061814679108814,40341.28001999999
600489,29265643.36,29265643.36,0.081633,491662.8084,179252.0656,16681416.72,2777455.883,458280.2207,0.57089,346797.8738,1.230448921,6.66669965,366457.8014,312410.7428,0.6146579565758173,54047.05859999999
404,2743760.05,2749184.12,0.044974,33199.4966,17491.47032,1371880.025,384126.407,82203.0511,0.18222,67822.37224,0.903089987,6.074471477,24535.93706,15708.026279999998,0.6155739519998915,8827.910780000002
600238,2634409.35,2653344.0,0.09427,35564.52623,22392.47948,447849.5895,72103.78391,16872.28543,0.3773,126007.3066,0.903089987,5.3539237669999995,6994.3568239999995,13172.046750000001,0.181762454496536,-6177.689926000002
600875,18351514.38,25279883.53,0.033746,245910.2927,133048.4793,6973575.464,1973521.856,315763.497,0.40594,212351.0217,1.0,6.158026756,116473.3915,112861.81339999998,0.47024723962949594,3611.5781000000134
600123,7334208.0,7334208.0,0.042207999999999996,123214.6944,76092.408,2713656.96,740828.3501,192615.371,0.29108,21635.9136,1.322219295,6.81195605,102161.1169,47122.2864,0.4513188131242092,55038.8305
600169,5974015.15,5974015.15,0.017467,26683.93434,32857.08333,1612984.091,350017.5476,86454.33427,0.29084,329407.1954,1.4149733480000002,6.19,345896.8526,-6173.1489900000015,0.30904039863820965,352070.00159
953,1276217.96,1276217.96,0.18904100000000001,21312.839930000002,12443.125109999999,446676.286,83751.80363,20267.93648,0.35265,33845.3003,1.5051499780000002,5.641450987000001,17242.725609999998,8869.714820000003,0.38669687000512043,8373.010789999995
595,2398120.3,2438050.81,-0.061765,39089.360889999996,12889.89661,719436.09,119426.3909,18391.6642,0.9578,133190.7158,0.77815125,5.60721226,16479.463030000003,26199.464279999997,0.32338106301713054,-9720.001249999994
2067,3251743.84,3711411.34,0.091504,41622.32115,21136.33496,1918528.866,575558.6597,154249.7208,1.04669,73151.91751,0.301029996,6.09345737,40787.59851,20485.986190000003,0.7409671233129852,20301.61232
410,11447027.36,11468284.78,0.030257,168271.3022,121624.6657,4464340.67,1207604.1509999998,323637.9126,0.29113,82227.60187,0.6989700040000001,5.71234519,79019.40222,46646.63650000001,0.47427248412009737,32372.765719999996
301,6310464.79,20870495.69,0.033932,94656.97185,45750.86973,1514511.55,345308.6333,75622.59069,0.43522,703544.4097,1.041392685,5.67655471,66903.5477,48906.10212,0.2784999644681272,17997.445579999992
600019,126860239.0,127855402.6,0.04936,2156624.062,745303.9038,46938288.41,7650941.011,1690857.9630000002,0.98285,3351090.1010000003,1.4471580309999998,6.603531307999999,1281478.7040000001,1411320.1582,0.39671924554528387,-129841.4541999998
600470,2232448.0,2232448.0,0.07,39960.8192,17301.471999999998,446489.6,122114.9056,33947.94376,0.9199799999999999,43041.59744,1.361727836,6.219828646,24608.051059999998,22659.3472,0.2439446179197867,1948.7038599999978
528,10150671.1,10242894.35,0.092913,73592.36548,91356.0399,5684375.816000001,1105611.096,275297.163,1.1819899999999999,508764.5624,1.176091259,6.76,199432.371,-17763.67442000001,0.623904479266361,217196.04542000004
911,1944485.62,1944485.62,0.197605,27806.144369999998,16771.188469999997,797239.1042,167021.5923,30230.90821,0.8657299999999999,43206.47048,1.5051499780000002,5.8817441520000004,21915.4224,11034.9559,0.4659695831227756,10880.466499999999
600028,488300210.1,488300210.1,0.024048,7324503.151000001,2990838.787,244150105.0,52614347.63,11680385.17,0.263,9897845.258,1.255272505,6.521778842000001,3969636.558,4333664.364,0.5716838294910411,-364027.80599999987
2209,1072400.6,1354993.71,0.026626999999999998,6970.6039,9115.4051,482580.27,81073.48536,16620.0645,1.0076,10216.65257,1.204119983,5.07,33991.31956,-2144.8012,0.48572717759983347,36136.120760000005
2075,13748181.6,13748188.14,0.021312,202098.2695,97955.7939,7836463.512,2088417.5259999998,421860.3402,0.4062,396497.74600000004,1.146128036,6.340529888,219428.1961,104142.47559999999,0.6915837642777021,115285.72050000001
789,9735701.75,9735932.61,0.207715,162586.2192,77885.614,2725996.49,520665.3296,145786.2923,0.6004,361884.6151,1.041392685,6.147493667000001,110110.7868,84700.60519999999,0.31038083328120025,25410.18160000001
603028,2609856.0,2609856.0,0.130019,33406.1568,21531.312,391478.4,98652.5568,14995.18863,0.9774299999999999,105594.7738,0.9542425090000001,5.450187699,25970.28558,11874.844799999995,0.17932169472020526,14095.440780000004
601002,4661017.2,4661017.2,0.061372,56864.40984,29713.98465,2563559.46,721641.988,199173.1887,0.9277,133491.5326,0.602059991,5.87857062,59269.378189999996,27150.42519,0.6768224830425084,32118.952999999994
603011,2258214.45,2278966.21,0.047916,35002.32398,12137.90267,474225.0345,136102.5849,22184.72134,1.11264,111350.289,0.602059991,5.61416061,52496.71132,22864.42131,0.2609931633110079,29632.29001
680,3857794.25,4528874.78,0.07988200000000001,28354.787739999996,29897.90544,1350227.9880000001,356460.1887,99808.85283999999,0.47551000000000004,50542.24254,0.6989700040000001,6.71,12660.92946,-1543.1177000000025,0.42239536651016785,14204.047160000002
820,483263.63,1070571.97,0.12,7345.607176,4711.820393,154644.3616,44692.2205,10189.82627,1.1349200000000002,53785.53577,1.113943352,6.614299728,1909.495418,2633.7867830000005,0.39768271052250304,-724.2913650000005
600191,2521646.4,2521646.4,0.081081,33790.061760000004,21433.9944,453896.352,121644.2223,19341.43135,0.13082,48491.26027,1.491361694,5.965422157000001,12442.55983,12356.067360000005,0.21907039217225702,86.49246999999559
600469,2734674.36,2767073.05,0.053533000000000004,32816.092319999996,14357.04039,929789.2824,263130.3669,61309.37549,1.27152,8467.243532999999,1.204119983,6.158765763,20304.95712,18459.051929999994,0.4197023501023676,1845.905190000005
600425,5432432.94,5432432.94,0.10055900000000001,79856.76422000001,50929.05881,2281621.835,391298.1447,109563.4805,0.8078,151238.93300000002,1.4471580309999998,6.151484619,51028.47234,28927.70541000001,0.45453820611966167,22100.76692999999
300643,1858915.69,4440000.0,0.892583,24320.81361,19750.979209999998,390372.2949,113793.524,28220.793939999996,0.8665799999999999,221866.8,0.301029996,4.873677845,4112.850964,4569.834400000003,0.26150841161161426,-456.98343600000317
825,23296878.45,23297653.49,0.040712,344793.8011,218408.2355,5824219.613,1383252.158,261434.6579,0.43896,920257.3129,1.041392685,6.229195982,223070.5233,126385.56559999997,0.293590185019851,96684.95770000003
592,5550090.8,5602164.59,0.06227100000000001,70486.15316,58275.9534,888014.5279999999,263740.3148,72792.32689,0.36393000000000003,161454.3835,0.301029996,5.321143014,24090.724130000002,12210.199760000003,0.2002361866199753,11880.52437
850,3811265.26,3812406.64,0.07446799999999999,61742.49721,28108.08129,1600731.409,400182.8523,97644.61596,0.9520000000000001,60922.25811,1.342422681,5.6183226820000005,23510.45673,33634.41592,0.4995157439553793,-10123.959189999998
735,11693009.98,11699377.95,0.114035,204627.6747,83312.69611,3274042.7939999998,751392.8213,149527.1714,1.1758600000000001,300323.032,1.4623979980000001,5.910527762,127744.6724,121314.97859,0.32567747225765387,6429.693809999997
792,24199119.96,24517597.29,0.023256,433164.2473,196617.8497,4355841.593,1004021.4870000001,276105.909,0.41483000000000003,155196.3908,0.9542425090000001,6.572526925,283146.0379,236546.3976,0.20913954119875358,46599.6403
600559,9269494.84,10085510.87,0.026483999999999997,164997.0082,96171.00897000001,4356662.575,1191547.2140000002,291929.0675,0.67443,122337.2469,0.77815125,5.4123967010000005,139923.2563,68825.99923,0.5739010594669256,71097.25707
600259,10493665.66,10493665.66,0.14563399999999999,150059.4189,86572.7417,5771516.113,1613138.754,248423.3681,0.96396,229496.468,0.0,4.6013862780000006,92246.14202999999,63486.67719999999,0.6781306409344396,28759.464829999997
600230,4254549.98,4254549.98,0.113147,66796.43469,29781.849860000002,1361455.994,219875.143,56288.0366,1.20523,113639.03,1.322219295,5.454508799,20395.03624,37014.58482999999,0.34218854818697414,-16619.54858999999
601579,4257401.6,4257401.6,0.013018,54920.480639999994,38848.7896,1745534.656,281031.0796,48056.31461,1.09433,83189.62726000001,1.477121255,6.5480892410000004,21536.06599,16071.691039999998,0.4389870767469322,5464.374950000001
200488,2429726.92,2429726.92,0.158249,35231.04034,18222.9519,1287755.268,313568.4077,48603.103189999994,0.57936,34477.82499,1.0791812459999999,4.4338586630000005,25291.02751,17008.08844,0.6273910596424919,8282.93907
603256,1296806.0,12965106.0,0.017218,15950.7138,13778.56375,648403.0,159831.3395,25093.5203,1.25547,146376.0467,1.301029996,5.035848274,1687.760589,2172.15005,0.5938902828001721,-484.3894610000002
600111,39382435.44,39382435.44,0.090543,496218.6865,211680.5905,18115920.3,4492748.235,1163621.793,0.9914,753779.8143,1.4623979980000001,6.496295795,589847.4731,284538.096,0.5455897520117817,305309.3770999999
300402,1860420.0,1860420.0,0.06473999999999999,13022.94,14883.36,353479.8,79179.4752,12906.25446,0.8865799999999999,46622.1252,1.4623979980000001,5.22,18154.42465,-1860.42,0.21980306073580802,20014.84465
600228,1510663.2,1510663.2,-0.023400999999999998,20091.82056,14540.1333,725118.3359999999,155537.8831,35307.099460000005,0.7061,49579.96622,1.113943352,6.028354291,9115.870481,5551.687260000001,0.5480891063294796,3564.1832209999993
589,3613309.18,3613663.66,0.081206,58896.93962999999,22583.182380000002,1842787.6819999998,548229.3353,88264.92298999999,0.7398,167276.4908,1.477121255,6.055314641,81742.26759,36313.757249999995,0.6411928345534293,45428.51034000001
635,2382268.55,2382268.55,0.076712,36686.93567,25013.81978,1238779.646,261382.5053,50446.82352,0.60849,63463.634170000005,1.230448921,6.345213355,10295.68822,11673.115889999997,0.5918521531487557,-1377.4276699999973
935,12589103.27,12589131.09,0.11418900000000001,211496.9349,108581.0157,7427570.929,1511510.6840000001,368808.6069,0.32869,240955.9691,1.322219295,5.498031357,153138.8878,102915.91919999999,0.6645950479995768,50222.96860000001
893,2436511.06,4601971.89,-0.011382,37034.96811,14923.63024,365476.659,64323.89197999999,14601.523480000002,0.34629,235897.0791,1.041392685,6.530476715,38296.83719,22111.337870000003,0.16345259135774248,16185.499319999995
815,4706930.75,4706930.75,0.086677,82371.28813,44715.842130000005,1035524.765,249043.706,43582.64855,0.52927,103929.031,1.361727836,5.861163481,83971.64458,37655.445999999996,0.25936763160506665,46316.19858
600243,1926551.5,1926551.5,-0.15576900000000002,25045.1695,19024.69606,558699.935,119282.4361,31967.692880000002,1.11704,84691.20393999999,1.301029996,6.132493219,13690.5566,6020.473440000002,0.3303664808478445,7670.083159999998
30,8377032.94,8390610.01,0.030302999999999997,59058.08222999999,56544.97235,3434583.505,822582.7495,199065.0254,0.79286,458211.2126,1.380211242,5.98,124624.004,2513.1098799999963,0.48182925327999004,122110.89412000001
968,5268661.13,9926577.29,0.005882,71126.92526,38197.79319,948359.0034,218122.5708,54748.76527,0.34709,281517.7319,1.278753601,4.7213892180000006,50183.997260000004,32929.13207000001,0.20916607968463974,17254.865189999997
600433,4208054.12,4208054.12,0.060897,57229.536029999996,43132.55473,2524832.472,699378.5947,172746.5129,0.74959,21881.881419999998,0.0,6.1241440560000004,26051.22145,14096.981299999992,0.7354301116655408,11954.240150000009
603779,1835755.89,1999822.42,0.162476,26067.733640000002,12391.35226,422223.8547,117800.4555,29921.315689999996,1.0092700000000001,18798.33075,0.301029996,5.862398388,28474.22603,13676.381380000003,0.28246997804504825,14797.84465
900910,192666.99,192666.99,0.039876999999999996,3198.272034,1348.66893,115600.194,32368.05432,4952.312311,0.87572,6130.663622,1.0791812459999999,4.704451103999999,2411.882448,1849.603104,0.7402136447999691,562.2793439999998
600069,4335636.36,4335636.36,0.007547,64167.41813,42814.409060000005,1517472.726,372539.5542,61841.566,0.9540700000000001,101237.109,1.4149733480000002,5.942431403,22591.4836,21353.009069999993,0.41513022374952124,1238.4745300000068
600301,1617819.2,1617819.2,0.022288,27017.580639999996,8898.0056,873622.368,184771.1308,35291.28599,1.1919899999999999,48372.79408,0.301029996,7.37423183,38485.977380000004,18119.575039999996,0.6150169084044298,20366.402340000008
601608,16142639.77,16142639.77,0.044944,119455.5343,108962.8184,3389954.352,683075.8019,102461.3703,0.47558,253923.7236,1.4149733480000002,4.14,99827.58861,10492.715899999996,0.2365746012184276,89334.87271000001
2057,4401480.49,5281141.78,0.137546,69103.24369,44014.8049,1276429.342,271241.2352,56418.176920000005,0.46783,28201.297110000003,1.0,5.945048152000001,43804.414130000005,25088.43879,0.330525481581872,18715.975340000005
600810,4536465.96,4536465.96,0.070556,70315.22237999999,32322.31997,1043387.171,188331.3843,38231.27102,0.36806,47315.339960000005,1.342422681,5.314846821000001,23897.53562,37992.902409999995,0.25217801333248935,-14095.366789999996
600141,7336291.09,10570231.78,0.061983,99773.55882,71528.83812999999,3668145.545,928040.8229,179111.8788,1.0802399999999999,279265.5236,1.0,6.3545464339999995,56065.77058,28244.720690000016,0.5976503224031804,27821.04988999998
2213,2564700.0,2564700.0,0.22298600000000002,37829.325,21799.95,769410.0,198507.78,50817.99168,0.31279,42702.255,0.602059991,6.2143322020000005,15548.49375,16029.374999999996,0.35990473728,-480.8812499999967
902,9270610.53,10305781.39,-0.003783,114955.5706,63735.44739,2688477.0539999995,746052.3824,123844.6955,1.1267200000000002,412437.3712,1.0791812459999999,6.0978286939999995,66637.38025,51220.123210000005,0.3566238831469409,15417.257039999997
601615,3393570.0,16970585.25,0.081794,47509.98,32663.11125,950199.6,244676.397,44531.10425,0.62126,840722.7933,1.4471580309999998,6.75665859,28119.96941,14846.868750000001,0.33651589664017545,13273.10066
852,4930015.68,4930015.68,0.017657,32045.101919999997,45602.645039999996,2169206.899,325381.0349,89479.78459,0.45338999999999996,13163.14187,1.176091259,4.91,28509.6407,-13557.543119999998,0.4634880799711631,42067.18382
600779,25269706.02,25282239.87,-0.081958,396734.3845,214792.5012,13645641.25,2585849.017,511998.1054,0.9027299999999999,231585.3172,0.0,6.8386472000000005,387900.0953,181941.8833,0.5987490165794213,205958.212
603058,1662899.17,3109532.05,0.050991,26440.0968,17876.166080000003,615272.6929,154433.4459,34593.091889999996,1.03,60387.11241,1.146128036,6.202772787000001,14336.020030000001,8563.930719999997,0.4408263874406576,5772.089310000005
603799,42488869.24,42488869.24,0.29189899999999996,590595.2824,297422.0847,16995547.7,2787269.8219999997,487772.2189,0.39069,1273816.3,1.0,5.915736508999999,178542.4774,293173.1977,0.42987705607534016,-114630.72030000002
